ID Raw,ID,Name Raw,Name,Description Raw,Description,Sort ID Raw,Sort ID,Type Raw,Type,Item Group Raw,Item Group,Text Type Raw,Text Type,Icon Type Raw,Icon Type,Icon,Equip Icon Raw,Equip Icon,Icon Colour Raw,Icon Colour,Add Icon Type Raw,Add Icon Type,Rarity Raw,Rarity,Max Count Raw,Max Count,Palico Max Raw,Palico Max,Enable On Raptor Raw,Enable On Raptor,Sell Price Raw,Sell Price,Buy Price Raw,Buy Price,Fix Raw,Fixed,Shikyu Raw,Shikyu,Eatable Raw,Eatable,Window Raw,Window,Infinit Raw,Infinite,Heal Raw,Heal,Battle Raw,Battle,Special Raw,Special,For money Raw,For Money,Out Box Raw,Out Box,Non Level Shell Raw,Non Level Shell,Column 30,Column 31,Get Rank 1 Raw,Get Rank 2 Raw,Get Rank 1,Get Rank 2,Column 34,Column 64
0000002A,42,8E2543D5-DE7C-47C2-A641-91B81197AA6A,Cluster Bomb,5C4DA5B0-22D8-43EB-9D4F-BE93FA3A0B47,"Ammo that fragments into
multiple shells upon impact.
Beware of friendly fire!",0000006C,108,00000003,SHELL,00000000,INVALID,00000007,TYPE_06,00000046,ITEM_0069,,00000000,INVALID,00000003,I_ROSE,00000000,INVALID,00000011,2,0003,3,0003,3,00000001,TRUE,00000006,6z,0000001E,30z,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000071,113
0000002B,43,F6FDED85-8210-43EF-9FD7-E7D016CAFE98,Flaming Ammo,CEEC2A34-2780-4AB9-8B56-9662E79D9B4C,"Ammo that packs a punch
against monsters susceptible
to fire.",0000006D,109,00000003,SHELL,00000000,INVALID,00000007,TYPE_06,00000044,ITEM_0067,,00000000,INVALID,00000005,I_RED,00000000,INVALID,00000011,2,003C,60,003C,60,00000001,TRUE,00000002,2z,00000014,20z,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000072,114
0000002C,44,849722FA-A127-4382-8CCC-952D33D46A39,Water Ammo,ED8B90A9-B1ED-4357-83AE-5614DA7B6108,"Ammo that packs a punch
against monsters susceptible
to water.",0000006E,110,00000003,SHELL,00000000,INVALID,00000007,TYPE_06,00000044,ITEM_0067,,00000000,INVALID,00000012,I_ULTRAMARINE,00000000,INVALID,00000011,2,003C,60,003C,60,00000001,TRUE,00000002,2z,00000014,20z,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000073,115
0000002D,45,0A2766A5-75CE-4766-BECC-E0A95EBFA8C3,Thunder Ammo,93759B3F-1F53-4B56-B377-65E060642ECF,"Ammo that packs a punch
against monsters susceptible
to thunder.",0000006F,111,00000003,SHELL,00000000,INVALID,00000007,TYPE_06,00000044,ITEM_0067,,00000000,INVALID,0000000A,I_YELLOW,00000000,INVALID,00000011,2,003C,60,003C,60,00000001,TRUE,00000002,2z,00000014,20z,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000074,116
0000002E,46,BAF53E79-2F2D-498F-999D-9307EDD6375B,Freeze Ammo,9F1C190B-E269-47EE-ADE7-B8B59847A27B,"Ammo that packs a punch
against monsters susceptible
to ice.",00000070,112,00000003,SHELL,00000000,INVALID,00000007,TYPE_06,00000044,ITEM_0067,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,00000011,2,003C,60,003C,60,00000001,TRUE,00000002,2z,00000014,20z,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000075,117
0000002F,47,D1476E31-F629-498B-AF81-0800AA80CA5A,Dragon Ammo,2C8DB3A6-F491-4A21-B2D7-2D1BAD70C07D,"Ammo that packs a punch
against monsters weak to
dragon.",00000071,113,00000003,SHELL,00000000,INVALID,00000007,TYPE_06,00000044,ITEM_0067,,00000000,INVALID,00000003,I_ROSE,00000000,INVALID,00000010,3,0004,4,0004,4,00000001,TRUE,0000000A,10z,00000064,100z,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,00000002,00000000,00000000,NONE,NONE,00000076,118
00000030,48,D4824294-4819-41BB-BADF-207C0C8C261F,Poison Ammo,7BF9C950-1093-467D-88D7-B2C66C4E29ED,"Ammo that inflicts poison. Some
targets require multiple shots in
order for the status to take effect.",00000072,114,00000003,SHELL,00000000,INVALID,00000007,TYPE_06,00000021,ITEM_0032,,00000000,INVALID,00000014,I_PURPLE,00000000,INVALID,00000011,2,000C,12,000C,12,00000001,TRUE,00000002,2z,0000000F,15z,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000077,119
00000031,49,DE830139-230F-4539-ACF3-46633AE7D878,Paralysis Ammo,151B2826-EBA1-4383-BABB-59F6B77A5B17,"Ammo that causes paralysis. Some
targets require multiple shots in
order for the status to take effect.",00000073,115,00000003,SHELL,00000000,INVALID,00000007,TYPE_06,00000021,ITEM_0032,,00000000,INVALID,0000000B,I_LEMON,00000000,INVALID,00000011,2,000C,12,000C,12,00000001,TRUE,00000003,3z,0000000F,15z,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000078,120
00000032,50,DF300AC5-D505-4B79-BF64-FCDDC88F4AAD,Sleep Ammo,7C3ACE92-C016-4EF6-B2DB-54EDE53B006C,"Ammo that induces sleep. Some
targets require multiple shots in
order for the status to take effect.",00000074,116,00000003,SHELL,00000000,INVALID,00000007,TYPE_06,00000021,ITEM_0032,,00000000,INVALID,00000010,I_SKY,00000000,INVALID,00000011,2,000C,12,000C,12,00000001,TRUE,00000002,2z,0000000F,15z,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000007C,124
00000033,51,CDEFF929-2F98-48B9-9BFB-246CC764C4F3,Slicing Ammo,7B456395-C35F-4849-8EE4-B84B32D4F631,"Ammo that ejects sharp blades
on impact, which can sever tails.",00000078,120,00000003,SHELL,00000000,INVALID,00000007,TYPE_06,00000045,ITEM_0068,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,00000011,2,000C,12,000C,12,00000001,TRUE,00000003,3z,0000000C,12z,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,00000002,00000000,00000000,NONE,NONE,000000B7,183
00000034,52,60EEFB5D-32CD-4A27-84DC-A0EAA166468E,Thorngrass Pod,D7B1E766-C4D1-4F34-8510-C240F1BC2EC8,"Slinger ammo that lodges into
a target. Attacking where it's
lodged deals extra damage.",000002D8,728,00000000,EXPENDABLE,00000000,INVALID,00000002,TYPE_01,0000003E,ITEM_0061,,00000000,INVALID,00000007,I_ORANGE,00000000,INVALID,00000012,1,0003,3,0003,3,00000001,TRUE,00000000,0z,00000000,0z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,000000C7,199
00000035,53,8E550EF9-AC52-4DAF-AAD4-AE810A17CCC8,Iron Ore,9A067869-1E19-4BC9-9499-074B1BF707B1,"Ore that can be smelted into a
multi-purpose metal.",000003E9,1001,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,00000026,ITEM_0037,,00000000,INVALID,00000002,I_GRAY,00000000,INVALID,0000000F,4,000A,10,000A,10,00000000,FALSE,0000003C,60z,00000258,600z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,000000C8,200
00000036,54,26CB6912-5538-4A14-8CB7-F26033024660,Machalite Ore,EA80D93D-322D-43A6-9B26-BA0EA0F94AB9,"Ore mined from mineral veins.
Refined Machalite Steel is far
sturdier than its iron cousin.",000003EA,1002,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,00000026,ITEM_0037,,00000000,INVALID,00000011,I_BLUE,00000000,INVALID,0000000F,4,000A,10,000A,10,00000000,FALSE,000000A0,160z,00000640,"1,600z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,000000C9,201
00000037,55,86ECD012-A86E-4DD4-BF17-B24309C063A7,Dragonite Ore,9D2F47D7-3CF6-4742-B4E2-E6B6591125A2,"Ore sourced from mining outcrops.
A rare material coveted for its
durability in armor crafting.",000003EB,1003,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,00000026,ITEM_0037,,00000000,INVALID,0000000E,I_GREEN,00000000,INVALID,0000000F,4,000A,10,000A,10,00000000,FALSE,000001E0,480z,000012C0,"4,800z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,000000CA,202
00000038,56,C44667F9-182E-437C-8D8F-9780963E27C4,Carbalite Ore,7C326B07-ABE5-47C4-923F-108620F4D040,"Ore obtained from mining outcrops.
Still under research, but known to
yield highly pure metal.",000003EC,1004,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,00000026,ITEM_0037,,00000000,INVALID,00000014,I_PURPLE,00000000,INVALID,0000000D,6,000A,10,000A,10,00000000,FALSE,000002A8,680z,00001A90,"6,800z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,000000CC,204
00000039,57,EACA3930-694E-4915-99FB-9291DD4BCA92,Earth Crystal,D0F64EDF-0D77-4DC7-8266-44DB0FFDB224,"Crystallized microbes sourced from
mining outcrops. Coveted as an
abrasive for polishing equipment.",000003EE,1006,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,00000026,ITEM_0037,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000F,4,0063,99,0063,99,00000000,FALSE,00000050,80z,00000320,800z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,000000D5,213
0000003A,58,310258CD-864B-467C-9A89-FCE617607E9F,Mystery Bone,D7148313-648A-45F5-8001-33D577E4C176,"A weathered bone taken from
a bonepile. Erosion has left it
too fragile to use in crafting.",000003F7,1015,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002A,ITEM_0041,,00000000,INVALID,00000002,I_GRAY,00000000,INVALID,0000000F,4,0063,99,0063,99,00000000,FALSE,00000001,1z,0000000A,10z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,000000D3,211
0000003B,59,8367FAD4-361B-4224-A2BD-D51D546AE83B,Sturdy Bone,088526EE-711D-45FE-87A1-D2C32FF4BDF8,"A rigid bone taken from
a bonepile. Durable but
light and easy to handle.",000003F5,1013,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002A,ITEM_0041,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000F,4,0063,99,0063,99,00000000,FALSE,000001F4,500z,00001388,"5,000z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,000000E0,224
0000003C,60,7A5B827D-59B0-4631-A7F6-21E2563DC173,Brute Bone,A67BA801-1B10-4A77-AC5F-7B52059E3809,"A sturdy bone from a beast.
Easy to use in crafting.",00000402,1026,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002A,ITEM_0041,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000F,4,0063,99,0063,99,00000000,FALSE,000000C8,200z,000007D0,"2,000z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,000000E1,225
0000003D,61,5BD1E9E3-BD64-4329-BFD7-D2BE3C4CAB4B,Colossal Bone,EF5E9F5E-9F1F-4A24-97DC-B0096E69A55F,"A massive bone from a beast.
Carefully cut out and used
for crafting.",00000403,1027,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002A,ITEM_0041,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,0000000D,6,0063,99,0063,99,00000000,FALSE,000001A9,425z,0000109A,"4,250z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,000000D9,217
0000003E,62,3DF8345F-CED5-42CE-9743-5B0403658511,Dragonbone Relic,D0FA6441-E3CD-4BCA-B6AD-8C2950424FA7,"A high-quality bone taken from a
bonepile. The remains of a dragon
that once roamed these lands.",000003FB,1019,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002A,ITEM_0041,,00000000,INVALID,00000009,I_IVORY,00000000,INVALID,0000000C,7,0063,99,0063,99,00000000,FALSE,00000640,"1,600z",00003E80,"16,000z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000003,00000003,SUPER_RARE,SUPER_RARE,00000034,52
00000042,66,43C443EB-9356-403D-B3E9-77DCC496644D,Mandragora,D3C62FFF-555B-4068-A1DA-D335DD5D6BA5,"A dangerous fungus said to draw
the life out of people. Required to
craft immunizers and max potions.",00000030,48,00000000,EXPENDABLE,00000000,INVALID,00000005,TYPE_04,00000006,ITEM_0005,,00000000,INVALID,00000007,I_ORANGE,00000000,INVALID,00000010,3,000A,10,000A,10,00000000,FALSE,00000028,40z,00000190,400z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000033,51
00000043,67,3DECD9FB-B598-40AB-8262-FEBE43645D43,Blue Mushroom,5EDEFDE4-E2A3-4A86-B0EA-F9DDD31650F5,"A mushroom infused with
power-enhancing effects.
Used in restorative items.",0000002F,47,00000000,EXPENDABLE,00000000,INVALID,00000005,TYPE_04,00000006,ITEM_0005,,00000000,INVALID,00000011,I_BLUE,00000000,INVALID,00000011,2,000A,10,000A,10,00000000,FALSE,00000002,2z,00000018,24z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,000000B5,181
00000045,69,39AE9935-D12B-48E2-99D8-B750325A782F,Burst Pod,5A89CB7C-4388-4FDC-93E4-1F27F50C2FA5,"Slinger ammo that detonates on
impact. Use it to stagger a monster
when you're in a pinch.",000002D6,726,00000000,EXPENDABLE,00000000,INVALID,00000002,TYPE_01,0000003E,ITEM_0061,,00000000,INVALID,0000000F,I_EMERALD,00000000,INVALID,00000012,1,0005,5,0005,5,00000001,TRUE,00000000,0z,00000000,0z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000052,82
00000046,70,837A93B9-3E55-493C-9E78-8A836F5DD4F5,Screamer Pod,38D39ACC-0F0D-4D48-B2C3-46EFA9510D90,"Slinger ammo that emits a harsh,
high-frequency sound that can
disrupt sensitive monsters.",0000004E,78,00000000,EXPENDABLE,00000000,INVALID,00000002,TYPE_01,0000003E,ITEM_0061,,00000000,INVALID,00000002,I_GRAY,00000000,INVALID,00000011,2,0003,3,0003,3,00000001,TRUE,0000002D,45z,000001C2,450z,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,000000B3,179
00000047,71,CCCE82B0-AD99-4AC4-A6BA-F79C67A12C4E,Bleeding Pod,4CB72843-385E-42DC-A003-9F6E410E3305,"Slinger ammo that can be used
to inflict massive damage on
monster wounds.",000002D4,724,00000000,EXPENDABLE,00000000,INVALID,00000002,TYPE_01,0000003E,ITEM_0061,,00000000,INVALID,0000000D,I_MOS,00000000,INVALID,00000011,2,0003,3,0003,3,00000001,TRUE,00000000,0z,00000000,0z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000053,83
00000048,72,D1B25173-F107-4389-BAA2-80251C31746E,Dung Pod,18B0500A-2FBD-4D3F-B6ED-7CBD3A16D414,"Slinger ammo that releases a
strong odor on impact. Causes
certain monsters to flee.",0000004F,79,00000000,EXPENDABLE,00000000,INVALID,00000002,TYPE_01,0000003E,ITEM_0061,,00000000,INVALID,00000008,I_BROWN,00000000,INVALID,00000011,2,000A,10,000A,10,00000001,TRUE,00000014,20z,00000078,120z,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000004C,76
00000049,73,F66A17B0-4136-4C7C-8CC4-7116D01E2A48,Trap Tool,4B4506EB-77F7-47A3-8571-085E5D4F958E,"A must-have item for putting
together pitfall traps and
shock traps.",00000048,72,00000000,EXPENDABLE,00000000,INVALID,00000005,TYPE_04,00000012,ITEM_0017,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,00000010,3,0002,2,0002,2,00000000,FALSE,00000014,20z,000000C8,200z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000039,57
0000004A,74,A5052DBB-E7EF-47C4-AF9A-189384769648,Exciteshroom,F70451E7-4D17-4546-8DD7-90FBAFB3ADEF,"Has a very strange aroma.
Is it edible? Is it deadly?
Required to make farcasters.",00000035,53,00000000,EXPENDABLE,00000000,INVALID,00000005,TYPE_04,00000006,ITEM_0005,,00000000,INVALID,0000000D,I_MOS,00000000,INVALID,00000010,3,000A,10,000A,10,00000000,FALSE,00000012,18z,000000B4,180z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000002F,47
0000004B,75,AB4CDF4B-4CD0-4511-862C-954EEE6E3EAF,Smokenut,5AE3D03D-9A30-48D7-BA43-98AB78C4FC35,"A nut that produces torrents of
smoke. Combine with other items
to add more effects.",0000002B,43,00000000,EXPENDABLE,00000000,INVALID,00000005,TYPE_04,00000025,ITEM_0036,,00000000,INVALID,00000001,I_WHITE,00000000,INVALID,00000012,1,000A,10,000A,10,00000000,FALSE,00000004,4z,0000002C,44z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000002E,46
0000004C,76,AAD2090E-D957-493F-B726-41D3701CDD54,Ivy,6CE98FEC-A031-4BEC-9459-FB7A90ADD951,"A lightweight and extremely
strong plant. Used to make
nets for pitfall traps.",0000002A,42,00000000,EXPENDABLE,00000000,INVALID,00000005,TYPE_04,00000009,ITEM_0008,,00000000,INVALID,0000000D,I_MOS,00000000,INVALID,00000012,1,000A,10,000A,10,00000000,FALSE,00000008,8z,0000004B,75z,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,0000003F,63
0000004D,77,8DB49FAD-BD27-4B48-8398-F6EF1010173B,Farcaster,CEDD8420-18F4-4551-AFED-520632A115B8,"Call for a wingdrake to transport
you to the nearest camp. Can
also be used during combat.",0000003B,59,00000000,EXPENDABLE,00000000,INVALID,00000001,TYPE_00,00000015,ITEM_0020,,00000000,INVALID,0000000E,I_GREEN,00000000,INVALID,00000010,3,0001,1,0001,1,00000001,TRUE,0000001E,30z,00000096,150z,00,FALSE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,01,TRUE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000000,00000000,NONE,NONE,00000140,320
00000050,80,F78CF521-2771-42A1-8759-1EC622060AC4,Balahara Shell,45C6F875-2197-4771-A1EF-E08ABA878BB0,"A Balahara shell. The
fulgurite it has absorbed
enhances its hardness.",00000462,1122,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002E,ITEM_0045,,00000000,INVALID,00000002,I_GRAY,00000000,INVALID,0000000F,4,0063,99,0063,99,00000000,FALSE,000001E0,480z,000012C0,"4,800z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,0000013F,319
00000051,81,D3CA0CB9-A99F-4BAD-9424-E77AADE8BE98,Balahara Scale,40EA3A1A-E16F-4E6C-8935-62D052D5522D,"A Balahara scale. The erosion
caused by constant digging limits
its usefulness in crafting.",00000461,1121,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002B,ITEM_0042,,00000000,INVALID,00000002,I_GRAY,00000000,INVALID,0000000F,4,0063,99,0063,99,00000000,FALSE,00000140,320z,00000C80,"3,200z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,00000141,321
00000052,82,9552F1A4-5FA4-49C1-B558-BFF0E911AFF7,Balahara Skull,5E2AD950-625E-4865-A9A8-FA3BC494A46B,"The skull of a Balahara.
Stronger than most, it's built to
withstand harsh dives into sand.",00000463,1123,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,00000031,ITEM_0048,,00000000,INVALID,00000002,I_GRAY,00000000,INVALID,0000000F,4,0063,99,0063,99,00000000,FALSE,00000240,576z,00001680,"5,760z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,00000142,322
00000053,83,870C1DAA-BE2F-48CC-B952-1114C3022F23,Balahara Tail,10773354-F4AC-4945-8A56-D26269B1E5B6,"A Balahara tail. Its unique, twisted
shape allows it to propel itself
through earth with great force.",00000464,1124,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002F,ITEM_0046,,00000000,INVALID,00000002,I_GRAY,00000000,INVALID,0000000F,4,0063,99,0063,99,00000000,FALSE,00000280,640z,00001900,"6,400z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,00000116,278
00000054,84,2929AB0E-7CAA-4DD0-982C-694F4CA8E0E3,Chatacabra Jaw,EB001F52-F909-4A26-88F0-2783CBB345A7,"The mandible plating of a
Chatacabra. Hard protrusions
stud the thick but supple leather.",00000438,1080,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,00000031,ITEM_0048,,00000000,INVALID,0000000E,I_GREEN,00000000,INVALID,0000000F,4,000A,10,000A,10,00000000,FALSE,00000168,360z,00000E10,"3,600z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,00000115,277
00000055,85,3AFAEF4E-B495-4ACB-880D-F94A42AB17C8,Chatacabra Hide,3DAD2854-7B14-4EE8-AF4A-56B19DF459CA,"The thick hide of a Chatacabra.
Elastic and easy to mold thanks to
the monster's gluttonous diet.",00000437,1079,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002C,ITEM_0043,,00000000,INVALID,0000000E,I_GREEN,00000000,INVALID,0000000F,4,000A,10,000A,10,00000000,FALSE,0000012C,300z,00000BB8,"3,000z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,00000117,279
00000056,86,675652F0-E863-4D81-9467-E135C19E05E0,Chatacabra Shell,98F78A05-F0DF-4135-8762-0D876533F485,"Plating that covers a Chatacabra's
forelimbs. A lifetime of licking has
left it both smooth and sturdy.",00000439,1081,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002E,ITEM_0045,,00000000,INVALID,0000000E,I_GREEN,00000000,INVALID,0000000F,4,000A,10,000A,10,00000000,FALSE,00000190,400z,00000FA0,"4,000z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,00000114,276
00000057,87,EA409726-51B4-419F-8E3D-77A26856FDFB,Chatacabra Scale,8CA68024-92F5-40CA-A126-D6F7E6311789,"A jagged scale from a Chatacabra's
hide, especially tough and well
suited for use in crafting armor.",00000436,1078,00000002,MATERIAL,00000000,INVALID,00000006,TYPE_05,0000002B,ITEM_0042,,00000000,INVALID,0000000E,I_GREEN,00000000,INVALID,0000000F,4,000A,10,000A,10,00000000,FALSE,000000C8,200z,000007D0,"2,000z",00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,FALSE,00,00000002,00000001,00000001,NORMAL,NORMAL,0000011E,286
