Index Raw,Index,Name Raw,Name,Type Raw,Type,Series Raw,Series,Defense Raw,Defense,Fire Res Raw,Fire Res,Water Res Raw,Water Res,Thunder Res Raw,Thunder Res,Ice Res Raw,Ice Res,Dragon Res Raw,Dragon Res,Slot 1 Raw,Slot 1,Slot 2 Raw,Slot 2,Slot 3 Raw,Slot 3,Series Skill Raw,Series Skill,Group Skill Raw,Group Skill,Skill 1 Raw,Skill 1,Skill Level 1 Raw,Skill Level 1,Skill 2 Raw,Skill 2,Skill Level 2 Raw,Skill Level 2,Skill 3 Raw,Skill 3,Skill Level 3 Raw,Skill Level 3
0000011A,282,3271D614-FB8E-4DDC-9ABC-A90C5FBD85EE,Doshaguma Helm β,00000000,HELM,07C441B0,Doshaguma β,00000030,48,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,FFFFFFFF,-1,00000004,4,00000002,2,00000001,1,00000001,1,FC4A29B0,Doshaguma's Might,22C90040,Alluring Pelt,32B386C0,Free Meal,00000001,1,2A0A4AC0,Stun Resistance,00000001,1,00000000,,00000000,
0000011B,283,E25EB14E-C53F-438B-8B07-45121EC3ACF0,Doshaguma Mail β,00000001,BODY,07C441B0,Doshaguma β,00000030,48,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,FFFFFFFF,-1,00000004,4,00000001,1,00000001,1,00000001,1,FC4A29B0,Doshaguma's Might,22C90040,Alluring Pelt,69182900,Latent Power,00000001,1,00000000,,00000000,,00000000,,00000000,
0000011C,284,03F4B863-41F0-40FA-B37E-6CDD571F49F9,Doshaguma Braces β,00000002,ARM,07C441B0,Doshaguma β,00000030,48,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,FFFFFFFF,-1,00000004,4,00000002,2,00000001,1,00000000,0,FC4A29B0,Doshaguma's Might,22C90040,Alluring Pelt,2A0A4AC0,Stun Resistance,00000001,1,ED31F720,Stamina Surge,00000001,1,00000000,,00000000,
0000011D,285,0BA4DCA9-DB4D-4FD4-8EC8-BDE129D828AD,Doshaguma Coil β,00000003,WAIST,07C441B0,Doshaguma β,00000030,48,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,FFFFFFFF,-1,00000004,4,00000002,2,00000002,2,00000000,0,FC4A29B0,Doshaguma's Might,22C90040,Alluring Pelt,69182900,Latent Power,00000001,1,00000000,,00000000,,00000000,,00000000,
0000011E,286,3F8986C4-6802-41FD-9586-5BE38407BF50,Doshaguma Greaves β,00000004,LEG,07C441B0,Doshaguma β,00000030,48,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,FFFFFFFF,-1,00000004,4,00000002,2,00000001,1,00000001,1,FC4A29B0,Doshaguma's Might,22C90040,Alluring Pelt,32B386C0,Free Meal,00000001,1,B6595880,Recovery Up,00000001,1,00000000,,00000000,
0000011F,287,897000F2-D4F5-4D3C-A846-EC851AA76DA5,Hirabami Headdress α,00000000,HELM,BD5ABD80,Hirabami α,00000026,38,FFFFFFFD,-3,00000002,2,FFFFFFFE,-2,00000003,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,,58AAF300,Scaling Prowess,089F5840,Evade Window,00000001,1,2829B900,Evade Extender,00000001,1,00000000,,00000000,
00000120,288,01F6A3B7-7D73-4F67-A2A2-044D0577969E,Hirabami Mail α,00000001,BODY,BD5ABD80,Hirabami α,00000026,38,FFFFFFFD,-3,00000002,2,FFFFFFFE,-2,00000003,3,00000000,0,00000001,1,00000000,0,00000000,0,00000000,,58AAF300,Scaling Prowess,26DF31C0,Ice Resistance,00000002,2,089F5840,Evade Window,00000001,1,00000000,,00000000,
00000121,289,F2D5D35A-B4A0-4EC4-ABAA-58DD56528AC8,Hirabami Vambraces α,00000002,ARM,BD5ABD80,Hirabami α,00000026,38,FFFFFFFD,-3,00000002,2,FFFFFFFE,-2,00000003,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,,58AAF300,Scaling Prowess,089F5840,Evade Window,00000001,1,7D946580,Peak Performance,00000001,1,00000000,,00000000,
00000122,290,D32F9EF8-BCCF-4190-892A-B3AC27AD3B80,Hirabami Coil α,00000003,WAIST,BD5ABD80,Hirabami α,00000026,38,FFFFFFFD,-3,00000002,2,FFFFFFFE,-2,00000003,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,,58AAF300,Scaling Prowess,089F5840,Evade Window,00000002,2,00000000,,00000000,,00000000,,00000000,
00000123,291,B343431F-826D-4258-B058-20CC9D135D64,Hirabami Greaves α,00000004,LEG,BD5ABD80,Hirabami α,00000026,38,FFFFFFFD,-3,00000002,2,FFFFFFFE,-2,00000003,3,00000000,0,00000001,1,00000000,0,00000000,0,00000000,,58AAF300,Scaling Prowess,26DF31C0,Ice Resistance,00000001,1,7D946580,Peak Performance,00000001,1,00000000,,00000000,
00000124,292,544EE5FC-DE38-4435-99FD-18646C2E6601,Hirabami Headdress β,00000000,HELM,38B39380,Hirabami β,00000026,38,FFFFFFFD,-3,00000002,2,FFFFFFFE,-2,00000003,3,00000000,0,00000001,1,00000001,1,00000000,0,00000000,,9CC70680,Scale Layering,089F5840,Evade Window,00000001,1,00000000,,00000000,,00000000,,00000000,
00000125,293,3499D5C4-0DB7-4585-89FB-6D687830C618,Hirabami Mail β,00000001,BODY,38B39380,Hirabami β,00000026,38,FFFFFFFD,-3,00000002,2,FFFFFFFE,-2,00000003,3,00000000,0,00000002,2,00000000,0,00000000,0,00000000,,9CC70680,Scale Layering,26DF31C0,Ice Resistance,00000001,1,089F5840,Evade Window,00000001,1,00000000,,00000000,
00000126,294,D828326D-3704-4FDE-AAF2-DB83D1C0EF81,Hirabami Vambraces β,00000002,ARM,38B39380,Hirabami β,00000026,38,FFFFFFFD,-3,00000002,2,FFFFFFFE,-2,00000003,3,00000000,0,00000001,1,00000001,1,00000000,0,00000000,,9CC70680,Scale Layering,089F5840,Evade Window,00000001,1,00000000,,00000000,,00000000,,00000000,
00000127,295,3FD10831-0A85-45F9-9E0F-96F4C7135514,Hirabami Coil β,00000003,WAIST,38B39380,Hirabami β,00000026,38,FFFFFFFD,-3,00000002,2,FFFFFFFE,-2,00000003,3,00000000,0,00000002,2,00000000,0,00000000,0,00000000,,9CC70680,Scale Layering,089F5840,Evade Window,00000001,1,00000000,,00000000,,00000000,,00000000,
00000128,296,BE3C863B-BDCA-4000-96FB-52E1314D9FF7,Hirabami Greaves β,00000004,LEG,38B39380,Hirabami β,00000026,38,FFFFFFFD,-3,00000002,2,FFFFFFFE,-2,00000003,3,00000000,0,00000002,2,00000000,0,00000000,0,00000000,,9CC70680,Scale Layering,7D946580,Peak Performance,00000001,1,00000000,,00000000,,00000000,,00000000,
00000129,297,CBD17C7E-5F21-4187-9677-D92CD543C96D,G. Fulgur Helm α,00000000,HELM,59007A00,Guardian Fulgur α,00000030,48,FFFFFFFF,-1,FFFFFFFF,-1,00000002,2,FFFFFFFD,-3,FFFFFFFE,-2,00000000,0,00000000,0,00000000,0,96960480,Fulgur Anjanath's Will,B22A8380,Guardian's Pulse,6F378580,Agitator,00000002,2,9AA0B780,Coalescence,00000001,1,00000000,,00000000,
0000012A,298,413EA336-8631-4DD2-B440-C351B07315CA,G. Fulgur Mail α,00000001,BODY,59007A00,Guardian Fulgur α,00000030,48,FFFFFFFF,-1,FFFFFFFF,-1,00000002,2,FFFFFFFD,-3,FFFFFFFE,-2,00000002,2,00000000,0,00000000,0,96960480,Fulgur Anjanath's Will,B22A8380,Guardian's Pulse,25AD8000,Maximum Might,00000001,1,9AA0B780,Coalescence,00000001,1,00000000,,00000000,
0000012B,299,C1432E31-7D2D-410C-AD31-0429C86B0D50,G. Fulgur Vambraces α,00000002,ARM,59007A00,Guardian Fulgur α,00000030,48,FFFFFFFF,-1,FFFFFFFF,-1,00000002,2,FFFFFFFD,-3,FFFFFFFE,-2,00000001,1,00000000,0,00000000,0,96960480,Fulgur Anjanath's Will,B22A8380,Guardian's Pulse,25AD8000,Maximum Might,00000001,1,6F378580,Agitator,00000001,1,00000000,,00000000,
0000012C,300,CEF9BC86-BE42-4C0F-B9FF-C7D56750E5A8,G. Fulgur Coil α,00000003,WAIST,59007A00,Guardian Fulgur α,00000030,48,FFFFFFFF,-1,FFFFFFFF,-1,00000002,2,FFFFFFFD,-3,FFFFFFFE,-2,00000001,1,00000001,1,00000000,0,96960480,Fulgur Anjanath's Will,B22A8380,Guardian's Pulse,ED31F720,Stamina Surge,00000001,1,25AD8000,Maximum Might,00000001,1,00000000,,00000000,
0000012D,301,304FA22B-8B1E-4978-9578-F4785C72CCC5,G. Fulgur Greaves α,00000004,LEG,59007A00,Guardian Fulgur α,00000030,48,FFFFFFFF,-1,FFFFFFFF,-1,00000002,2,FFFFFFFD,-3,FFFFFFFE,-2,00000001,1,00000000,0,00000000,0,96960480,Fulgur Anjanath's Will,B22A8380,Guardian's Pulse,9AA0B780,Coalescence,00000001,1,ED31F720,Stamina Surge,00000002,2,00000000,,00000000,
0000012E,302,C4210D02-0381-4CB8-97AC-BCB1A7856A21,G. Fulgur Helm β,00000000,HELM,66DCB080,Guardian Fulgur β,00000030,48,FFFFFFFF,-1,FFFFFFFF,-1,00000002,2,FFFFFFFD,-3,FFFFFFFE,-2,00000002,2,00000000,0,00000000,0,96960480,Fulgur Anjanath's Will,8651EA80,Guardian's Protection,6F378580,Agitator,00000002,2,00000000,,00000000,,00000000,,00000000,
0000012F,303,6ECB3A35-4DBE-474E-B00B-FFD701B97744,G. Fulgur Mail β,00000001,BODY,66DCB080,Guardian Fulgur β,00000030,48,FFFFFFFF,-1,FFFFFFFF,-1,00000002,2,FFFFFFFD,-3,FFFFFFFE,-2,00000002,2,00000001,1,00000001,1,96960480,Fulgur Anjanath's Will,8651EA80,Guardian's Protection,25AD8000,Maximum Might,00000001,1,00000000,,00000000,,00000000,,00000000,
00000130,304,8C0037B5-1389-4CF1-807B-17E18C0A17D7,G. Fulgur Vambraces β,00000002,ARM,66DCB080,Guardian Fulgur β,00000030,48,FFFFFFFF,-1,FFFFFFFF,-1,00000002,2,FFFFFFFD,-3,FFFFFFFE,-2,00000002,2,00000002,2,00000000,0,96960480,Fulgur Anjanath's Will,8651EA80,Guardian's Protection,25AD8000,Maximum Might,00000001,1,00000000,,00000000,,00000000,,00000000,
00000131,305,DB418CAC-7AD2-4D1F-BD4C-FE3AE5BFE858,G. Fulgur Coil β,00000003,WAIST,66DCB080,Guardian Fulgur β,00000030,48,FFFFFFFF,-1,FFFFFFFF,-1,00000002,2,FFFFFFFD,-3,FFFFFFFE,-2,00000002,2,00000002,2,00000000,0,96960480,Fulgur Anjanath's Will,8651EA80,Guardian's Protection,ED31F720,Stamina Surge,00000001,1,00000000,,00000000,,00000000,,00000000,
00000132,306,0365E13A-CB2A-4F75-8A3D-CB30042615F1,G. Fulgur Greaves β,00000004,LEG,66DCB080,Guardian Fulgur β,00000030,48,FFFFFFFF,-1,FFFFFFFF,-1,00000002,2,FFFFFFFD,-3,FFFFFFFE,-2,00000002,2,00000001,1,00000000,0,96960480,Fulgur Anjanath's Will,8651EA80,Guardian's Protection,9AA0B780,Coalescence,00000001,1,ED31F720,Stamina Surge,00000001,1,00000000,,00000000,
00000133,307,9FAA7BF7-0206-47BB-B9E3-30326C66C6DF,Ingot Helm α,00000000,HELM,BFCDD280,Ingot α,0000002C,44,FFFFFFFE,-2,00000000,0,00000003,3,FFFFFFFF,-1,00000000,0,00000002,2,00000000,0,00000000,0,00000000,,00000000,,50462980,Divine Blessing,00000002,2,510D3C80,Resentment,00000001,1,00000000,,00000000,
00000134,308,8E5FD241-2CA1-4C7D-9903-A5FD95B03A21,Ingot Mail α,00000001,BODY,BFCDD280,Ingot α,0000002C,44,FFFFFFFE,-2,00000000,0,00000003,3,FFFFFFFF,-1,00000000,0,00000001,1,00000001,1,00000000,0,00000000,,00000000,,CA9ABE00,Windproof,00000001,1,510D3C80,Resentment,00000001,1,00000000,,00000000,
00000135,309,D12638B6-98A2-470D-B3FA-1E9F1B0276E8,Ingot Vambraces α,00000002,ARM,BFCDD280,Ingot α,0000002C,44,FFFFFFFE,-2,00000000,0,00000003,3,FFFFFFFF,-1,00000000,0,00000002,2,00000000,0,00000000,0,00000000,,00000000,,2A0A4AC0,Stun Resistance,00000002,2,510D3C80,Resentment,00000001,1,00000000,,00000000,
00000136,310,5339A149-478A-4E02-B2E3-C618B433C75E,Ingot Coil α,00000003,WAIST,BFCDD280,Ingot α,0000002C,44,FFFFFFFE,-2,00000000,0,00000003,3,FFFFFFFF,-1,00000000,0,00000001,1,00000001,1,00000001,1,00000000,,00000000,,50462980,Divine Blessing,00000001,1,510D3C80,Resentment,00000001,1,00000000,,00000000,
00000137,311,73A15290-D8FD-42BC-81D0-2E0A878945D4,Ingot Greaves α,00000004,LEG,BFCDD280,Ingot α,0000002C,44,FFFFFFFE,-2,00000000,0,00000003,3,FFFFFFFF,-1,00000000,0,00000002,2,00000000,0,00000000,0,00000000,,00000000,,CA9ABE00,Windproof,00000001,1,510D3C80,Resentment,00000001,1,00000000,,00000000,
00000138,312,C563BD06-27EC-4A57-83CB-449BDB523F75,G. Seikret Coil α,00000003,WAIST,0F1F6520,Guardian Seikret α,0000002C,44,00000000,0,00000000,0,00000004,4,00000000,0,FFFFFFFD,-3,00000001,1,00000000,0,00000000,0,00000000,,B22A8380,Guardian's Pulse,04A95D28,Jump Master,00000001,1,0B7D15C0,Earplugs,00000002,2,00000000,,00000000,
00000139,313,3DFCD8A7-5543-41B7-B920-F17DDE5CA97D,G. Seikret Coil β,00000003,WAIST,EAD49220,Guardian Seikret β,0000002C,44,00000000,0,00000000,0,00000004,4,00000000,0,FFFFFFFD,-3,00000002,2,00000001,1,00000000,0,00000000,,8651EA80,Guardian's Protection,04A95D28,Jump Master,00000001,1,0B7D15C0,Earplugs,00000001,1,00000000,,00000000,
0000013A,314,5F4C3104-0EB6-474D-A710-644EFBA1FBF8,Ajarakan Helm α,00000000,HELM,71927080,Ajarakan α,00000030,48,00000003,3,FFFFFFFD,-3,00000001,1,FFFFFFFE,-2,00000000,0,00000001,1,00000000,0,00000000,0,00000000,,77181200,Fortifying Pelt,510D3C80,Resentment,00000002,2,CCE2EBC0,Bombardier,00000001,1,00000000,,00000000,
0000013B,315,AF481B11-AF64-4251-B1C1-82FB7B9ECAE6,Ajarakan Mail α,00000001,BODY,71927080,Ajarakan α,00000030,48,00000003,3,FFFFFFFD,-3,00000001,1,FFFFFFFE,-2,00000000,0,00000001,1,00000000,0,00000000,0,00000000,,77181200,Fortifying Pelt,510D3C80,Resentment,00000002,2,30E61800,Blast Resistance,00000001,1,00000000,,00000000,
0000013C,316,55C6A11A-0B72-48E5-9293-1164FBB6B662,Ajarakan Vambraces α,00000002,ARM,71927080,Ajarakan α,00000030,48,00000003,3,FFFFFFFD,-3,00000001,1,FFFFFFFE,-2,00000000,0,00000002,2,00000000,0,00000000,0,00000000,,77181200,Fortifying Pelt,57AD1280,Partbreaker,00000001,1,CCE2EBC0,Bombardier,00000002,2,00000000,,00000000,
0000013D,317,87EB8B82-522F-4DF7-8968-ABB182B11DAC,Ajarakan Coil α,00000003,WAIST,71927080,Ajarakan α,00000030,48,00000003,3,FFFFFFFD,-3,00000001,1,FFFFFFFE,-2,00000000,0,00000001,1,00000000,0,00000000,0,00000000,,77181200,Fortifying Pelt,57AD1280,Partbreaker,00000002,2,30E61800,Blast Resistance,00000002,2,00000000,,00000000,
0000013E,318,7C861147-0D14-4242-9C73-B994510E68B4,Ajarakan Greaves α,00000004,LEG,71927080,Ajarakan α,00000030,48,00000003,3,FFFFFFFD,-3,00000001,1,FFFFFFFE,-2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,,77181200,Fortifying Pelt,57AD1280,Partbreaker,00000002,2,510D3C80,Resentment,00000001,1,00000000,,00000000,
0000013F,319,11A1AF7B-3D3A-43BF-A337-B4B4E682D609,Ajarakan Helm β,00000000,HELM,50C07580,Ajarakan β,00000030,48,00000003,3,FFFFFFFD,-3,00000001,1,FFFFFFFE,-2,00000000,0,00000002,2,00000001,1,00000000,0,00000000,,22C90040,Alluring Pelt,510D3C80,Resentment,00000001,1,CCE2EBC0,Bombardier,00000001,1,00000000,,00000000,
00000140,320,28785C89-FF53-4A34-B24C-289884B271D0,Ajarakan Mail β,00000001,BODY,50C07580,Ajarakan β,00000030,48,00000003,3,FFFFFFFD,-3,00000001,1,FFFFFFFE,-2,00000000,0,00000002,2,00000000,0,00000000,0,00000000,,22C90040,Alluring Pelt,510D3C80,Resentment,00000002,2,00000000,,00000000,,00000000,,00000000,
00000141,321,E2ED3BE1-A9CF-468B-A954-7E873F9259BD,Ajarakan Vambraces β,00000002,ARM,50C07580,Ajarakan β,00000030,48,00000003,3,FFFFFFFD,-3,00000001,1,FFFFFFFE,-2,00000000,0,00000002,2,00000001,1,00000000,0,00000000,,22C90040,Alluring Pelt,57AD1280,Partbreaker,00000001,1,CCE2EBC0,Bombardier,00000001,1,00000000,,00000000,
00000142,322,6012DF39-3ADA-41E5-A0D4-328732C6FC9F,Ajarakan Coil β,00000003,WAIST,50C07580,Ajarakan β,00000030,48,00000003,3,FFFFFFFD,-3,00000001,1,FFFFFFFE,-2,00000000,0,00000002,2,00000000,0,00000000,0,00000000,,22C90040,Alluring Pelt,57AD1280,Partbreaker,00000002,2,30E61800,Blast Resistance,00000001,1,00000000,,00000000,
00000143,323,876F1789-4C65-4495-8A7F-B23296E0C44C,Ajarakan Greaves β,00000004,LEG,50C07580,Ajarakan β,00000030,48,00000003,3,FFFFFFFD,-3,00000001,1,FFFFFFFE,-2,00000000,0,00000001,1,00000001,1,00000000,0,00000000,,22C90040,Alluring Pelt,57AD1280,Partbreaker,00000002,2,00000000,,00000000,,00000000,,00000000,
00000144,324,1FA83332-0A1C-42EF-BF5E-D9A5FAA9DEE2,Blango Helm α,00000000,HELM,1B501840,Blango α,00000030,48,FFFFFFFC,-4,00000001,1,00000000,0,00000004,4,00000000,0,00000001,1,00000001,1,00000000,0,2C2C5280,Blangonga's Spirit,77181200,Fortifying Pelt,355173C0,Wide-Range,00000002,2,10B7ECE0,Counterstrike,00000001,1,00000000,,00000000,
00000145,325,5C3AE5D1-845A-4498-BE14-AF424C16713C,Blango Mail α,00000001,BODY,1B501840,Blango α,00000030,48,FFFFFFFC,-4,00000001,1,00000000,0,00000004,4,00000000,0,00000000,0,00000000,0,00000000,0,2C2C5280,Blangonga's Spirit,77181200,Fortifying Pelt,6F378580,Agitator,00000002,2,9B96D580,Item Prolonger,00000002,2,00000000,,00000000,
00000146,326,7A1388C9-EB65-4F2C-871C-2C67950FCE4F,Blango Vambraces α,00000002,ARM,1B501840,Blango α,00000030,48,FFFFFFFC,-4,00000001,1,00000000,0,00000004,4,00000000,0,00000002,2,00000000,0,00000000,0,2C2C5280,Blangonga's Spirit,77181200,Fortifying Pelt,10B7ECE0,Counterstrike,00000001,1,73551280,Palico Rally,00000002,2,00000000,,00000000,
00000147,327,F239D6B4-A52A-4FCE-8806-9D89F9B0B06D,Blango Coil α,00000003,WAIST,1B501840,Blango α,00000030,48,FFFFFFFC,-4,00000001,1,00000000,0,00000004,4,00000000,0,00000001,1,00000000,0,00000000,0,2C2C5280,Blangonga's Spirit,77181200,Fortifying Pelt,6F378580,Agitator,00000002,2,355173C0,Wide-Range,00000001,1,00000000,,00000000,
00000148,328,0CF05C93-1961-4391-8428-6BA01D006E9B,Blango Greaves α,00000004,LEG,1B501840,Blango α,00000030,48,FFFFFFFC,-4,00000001,1,00000000,0,00000004,4,00000000,0,00000001,1,00000001,1,00000000,0,2C2C5280,Blangonga's Spirit,77181200,Fortifying Pelt,6F378580,Agitator,00000001,1,10B7ECE0,Counterstrike,00000001,1,00000000,,00000000,
00000149,329,32B2C0F0-01D7-4F54-B7A2-912AF336376A,Blango Helm β,00000000,HELM,854B2B00,Blango β,00000030,48,FFFFFFFC,-4,00000001,1,00000000,0,00000004,4,00000000,0,00000002,2,00000001,1,00000001,1,2C2C5280,Blangonga's Spirit,22C90040,Alluring Pelt,355173C0,Wide-Range,00000002,2,00000000,,00000000,,00000000,,00000000,
0000014A,330,ECCF220D-CC8C-4969-80CC-5B247E9F3D15,Blango Mail β,00000001,BODY,854B2B00,Blango β,00000030,48,FFFFFFFC,-4,00000001,1,00000000,0,00000004,4,00000000,0,00000002,2,00000000,0,00000000,0,2C2C5280,Blangonga's Spirit,22C90040,Alluring Pelt,6F378580,Agitator,00000002,2,00000000,,00000000,,00000000,,00000000,
0000014B,331,62E3591F-9CF7-4C9C-B34C-9FC7FC59BE23,Blango Vambraces β,00000002,ARM,854B2B00,Blango β,00000030,48,FFFFFFFC,-4,00000001,1,00000000,0,00000004,4,00000000,0,00000002,2,00000002,2,00000000,0,2C2C5280,Blangonga's Spirit,22C90040,Alluring Pelt,10B7ECE0,Counterstrike,00000001,1,00000000,,00000000,,00000000,,00000000,
0000014C,332,9B723949-B72C-4163-9FF1-25AA807180BB,Blango Coil β,00000003,WAIST,854B2B00,Blango β,00000030,48,FFFFFFFC,-4,00000001,1,00000000,0,00000004,4,00000000,0,00000001,1,00000001,1,00000000,0,2C2C5280,Blangonga's Spirit,22C90040,Alluring Pelt,6F378580,Agitator,00000002,2,00000000,,00000000,,00000000,,00000000,
0000014D,333,1CFF9923-032D-4EB3-804E-E269D81CC653,Blango Greaves β,00000004,LEG,854B2B00,Blango β,00000030,48,FFFFFFFC,-4,00000001,1,00000000,0,00000004,4,00000000,0,00000002,2,00000002,2,00000000,0,2C2C5280,Blangonga's Spirit,22C90040,Alluring Pelt,6F378580,Agitator,00000001,1,00000000,,00000000,,00000000,,00000000,
0000014E,334,5B528C2A-A1B6-4488-A102-1DB48A4FA86A,G. Doshaguma Helm α,00000000,HELM,1C25D020,Guardian Doshaguma α,00000030,48,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,FFFFFFFE,-2,00000002,2,00000002,2,00000001,1,00000000,0,FC4A29B0,Doshaguma's Might,B22A8380,Guardian's Pulse,19316180,Heroics,00000001,1,79E68180,Hunger Resistance,00000002,2,00000000,,00000000,
0000014F,335,95B2B180-E90E-4DCF-A3CA-EF505A587264,G. Doshaguma Mail α,00000001,BODY,1C25D020,Guardian Doshaguma α,00000030,48,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,FFFFFFFE,-2,00000002,2,00000002,2,00000001,1,00000000,0,FC4A29B0,Doshaguma's Might,B22A8380,Guardian's Pulse,9B4DED80,Constitution,00000002,2,5ABFCA00,Iron Skin,00000001,1,00000000,,00000000,
00000150,336,0384B237-50EA-4600-B03F-107BB8B87EEC,G. Doshaguma Braces α,00000002,ARM,1C25D020,Guardian Doshaguma α,00000030,48,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,FFFFFFFE,-2,00000002,2,00000001,1,00000001,1,00000001,1,FC4A29B0,Doshaguma's Might,B22A8380,Guardian's Pulse,19316180,Heroics,00000001,1,5ABFCA00,Iron Skin,00000002,2,00000000,,00000000,
00000151,337,87B11A7D-FBCC-42B1-BC34-908AC625FA29,G. Doshaguma Coil α,00000003,WAIST,1C25D020,Guardian Doshaguma α,00000030,48,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,FFFFFFFE,-2,00000002,2,00000002,2,00000000,0,00000000,0,FC4A29B0,Doshaguma's Might,B22A8380,Guardian's Pulse,19316180,Heroics,00000002,2,79E68180,Hunger Resistance,00000001,1,00000000,,00000000,
00000152,338,C6897C51-BB14-4910-8C02-D08CCAB23E39,G. Doshaguma Greaves α,00000004,LEG,1C25D020,Guardian Doshaguma α,00000030,48,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,FFFFFFFE,-2,00000002,2,00000002,2,00000000,0,00000000,0,FC4A29B0,Doshaguma's Might,B22A8380,Guardian's Pulse,19316180,Heroics,00000001,1,9B4DED80,Constitution,00000002,2,00000000,,00000000,
00000153,339,1B54DDFF-8F72-4AC4-87EC-95AD9D4BFA64,G. Doshaguma Helm β,00000000,HELM,01C83464,Guardian Doshaguma β,00000030,48,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,FFFFFFFE,-2,00000002,2,00000002,2,00000002,2,00000001,1,FC4A29B0,Doshaguma's Might,8651EA80,Guardian's Protection,19316180,Heroics,00000001,1,00000000,,00000000,,00000000,,00000000,
00000154,340,C5821223-39A6-4A9F-92F5-62270CFC46D9,G. Doshaguma Mail β,00000001,BODY,01C83464,Guardian Doshaguma β,00000030,48,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,FFFFFFFE,-2,00000002,2,00000002,2,00000002,2,00000000,0,FC4A29B0,Doshaguma's Might,8651EA80,Guardian's Protection,9B4DED80,Constitution,00000002,2,00000000,,00000000,,00000000,,00000000,
00000155,341,3C52E365-B165-4920-AB68-E01D0AFF11AA,G. Doshaguma Braces β,00000002,ARM,01C83464,Guardian Doshaguma β,00000030,48,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,FFFFFFFE,-2,00000002,2,00000002,2,00000002,2,00000001,1,FC4A29B0,Doshaguma's Might,8651EA80,Guardian's Protection,19316180,Heroics,00000001,1,00000000,,00000000,,00000000,,00000000,
00000156,342,C5324FFF-486A-45A0-8BA5-A4BB20C94D05,G. Doshaguma Coil β,00000003,WAIST,01C83464,Guardian Doshaguma β,00000030,48,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,FFFFFFFE,-2,00000002,2,00000002,2,00000001,1,00000000,0,FC4A29B0,Doshaguma's Might,8651EA80,Guardian's Protection,19316180,Heroics,00000002,2,00000000,,00000000,,00000000,,00000000,
00000157,343,B3C1A630-CD46-46C8-A40D-4E5D882D655A,G. Doshaguma Greaves β,00000004,LEG,01C83464,Guardian Doshaguma β,00000030,48,FFFFFFFD,-3,00000002,2,FFFFFFFF,-1,FFFFFFFE,-2,00000002,2,00000002,2,00000001,1,00000000,0,FC4A29B0,Doshaguma's Might,8651EA80,Guardian's Protection,19316180,Heroics,00000001,1,9B4DED80,Constitution,00000001,1,00000000,,00000000,
00000158,344,77853557-997B-4210-ABC6-AA51DE21F40A,G. Rathalos Helm α,00000000,HELM,B1ECD900,Guardian Rathalos α,00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFB,-5,00000001,1,00000001,1,00000000,0,FFC80F48,Rathalos's Flare,B22A8380,Guardian's Pulse,E84D8E60,Weakness Exploit,00000001,1,DCA774C0,Survival Expert,00000002,2,00000000,,00000000,
00000159,345,189717DB-1C10-415E-BE42-96DDA636387E,G. Rathalos Mail α,00000001,BODY,B1ECD900,Guardian Rathalos α,00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFB,-5,00000001,1,00000000,0,00000000,0,FFC80F48,Rathalos's Flare,B22A8380,Guardian's Pulse,E84D8E60,Weakness Exploit,00000001,1,57C69780,Intimidator,00000002,2,00000000,,00000000,
0000015A,346,AAF8A138-3CE8-41FF-B253-522943994B12,G. Rathalos Vambraces α,00000002,ARM,B1ECD900,Guardian Rathalos α,00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFB,-5,00000002,2,00000000,0,00000000,0,FFC80F48,Rathalos's Flare,B22A8380,Guardian's Pulse,E84D8E60,Weakness Exploit,00000001,1,57C69780,Intimidator,00000001,1,DCA774C0,Survival Expert,00000001,1
0000015B,347,EC73B3FE-F61A-4C27-8D49-BDB2C6C4F71C,G. Rathalos Coil α,00000003,WAIST,B1ECD900,Guardian Rathalos α,00000030,48,00000003,3,00000001,1,FFFFFFFE,-2,00000001,1,FFFFFFFB,-5,00000001,1,00000001,1,00000000,0,FFC80F48,Rathalos's Flare,B22A8380,Guardian's Pulse,E84D8E60,Weakness Exploit,00000001,1,CA9ABE00,Windproof,00000001,1,00000000,,00000000,
