Monster ID,Monster,Data ID,Reward Type ID,Reward Type,Parts Index,Rank,Item ID,Item,Number,Probability
EM0158_00_0,Nu Udra,152,RW008,Carving (Rotten Monster Carcass),-1,LOW,377,Nu Udra Spike,1,30%
EM0158_00_0,Nu Udra,200,RW001,Carving (Severed Part),-1,LOW,379,Nu Udra Tentacle,1,60%
EM0158_00_0,Nu Udra,201,RW001,Carving (Severed Part),-1,LOW,377,Nu Udra Spike,1,35%
EM0158_00_0,Nu Udra,202,RW001,Carving (Severed Part),-1,LOW,381,Nu Udra Cerebrospinal Fluid,1,5%
EM0158_00_0,Nu Udra,210,RW012,Carving (Rotten Severed Part),-1,LOW,376,Nu Udra Hide,1,60%
EM0158_00_0,Nu Udra,211,RW012,Carving (Rotten Severed Part),-1,LOW,379,Nu Udra Tentacle,1,40%
EM0158_00_0,Nu Udra,220,RW005,Broken Part Rewards,6,LOW,378,Nu Udra Horn,1,100%
EM0158_00_0,Nu Udra,300,RW006,Wound Destroyed Reward,-1,LOW,376,Nu Udra Hide,1,45%
EM0158_00_0,Nu Udra,301,RW006,Wound Destroyed Reward,-1,LOW,380,Nu Udra Oilmucus,1,43%
EM0158_00_0,Nu Udra,302,RW006,Wound Destroyed Reward,-1,LOW,377,Nu Udra Spike,1,12%
EM0158_00_0,Nu Udra,500,RW004,Target Rewards,-1,LOW,382,Nu Udra Certificate,1,8%
EM0158_00_0,Nu Udra,501,RW004,Target Rewards,-1,LOW,376,Nu Udra Hide,1,25%
EM0158_00_0,Nu Udra,502,RW004,Target Rewards,-1,LOW,380,Nu Udra Oilmucus,1,25%
EM0158_00_0,Nu Udra,503,RW004,Target Rewards,-1,LOW,377,Nu Udra Spike,1,15%
EM0158_00_0,Nu Udra,504,RW004,Target Rewards,-1,LOW,378,Nu Udra Horn,1,11%
EM0158_00_0,Nu Udra,505,RW004,Target Rewards,-1,LOW,379,Nu Udra Tentacle,1,11%
EM0158_00_0,Nu Udra,506,RW004,Target Rewards,-1,LOW,381,Nu Udra Cerebrospinal Fluid,1,5%
EM0158_00_0,Nu Udra,100,RW000,Carving,-1,HIGH,,,,
EM0158_00_0,Nu Udra,101,RW000,Carving,-1,HIGH,,,,
EM0158_00_0,Nu Udra,102,RW000,Carving,-1,HIGH,,,,
EM0158_00_0,Nu Udra,103,RW000,Carving,-1,HIGH,,,,
EM0158_00_0,Nu Udra,104,RW000,Carving,-1,HIGH,,,,
EM0158_00_0,Nu Udra,105,RW000,Carving,-1,HIGH,,,,
EM0158_00_0,Nu Udra,150,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0158_00_0,Nu Udra,151,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0158_00_0,Nu Udra,152,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0158_00_0,Nu Udra,200,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0158_00_0,Nu Udra,201,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0158_00_0,Nu Udra,202,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0158_00_0,Nu Udra,210,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0158_00_0,Nu Udra,211,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0158_00_0,Nu Udra,220,RW005,Broken Part Rewards,6,HIGH,,,,
EM0158_00_0,Nu Udra,221,RW005,Broken Part Rewards,6,HIGH,,,,
EM0158_00_0,Nu Udra,300,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0158_00_0,Nu Udra,301,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0158_00_0,Nu Udra,302,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0158_00_0,Nu Udra,500,RW004,Target Rewards,-1,HIGH,,,,
EM0158_00_0,Nu Udra,501,RW004,Target Rewards,-1,HIGH,,,,
EM0158_00_0,Nu Udra,502,RW004,Target Rewards,-1,HIGH,,,,
EM0158_00_0,Nu Udra,503,RW004,Target Rewards,-1,HIGH,,,,
EM0158_00_0,Nu Udra,504,RW004,Target Rewards,-1,HIGH,,,,
EM0158_00_0,Nu Udra,505,RW004,Target Rewards,-1,HIGH,,,,
EM0158_00_0,Nu Udra,506,RW004,Target Rewards,-1,HIGH,,,,
EM0158_00_0,Nu Udra,507,RW004,Target Rewards,-1,HIGH,,,,
EM0158_00_0,Nu Udra,600,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0158_00_0,Nu Udra,601,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0158_00_0,Nu Udra,602,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0159_00_0,Ajarakan,100,RW000,Carving,-1,LOW,363,Ajarakan Scale,1,28%
EM0159_00_0,Ajarakan,101,RW000,Carving,-1,LOW,364,Ajarakan Shell,1,23%
EM0159_00_0,Ajarakan,102,RW000,Carving,-1,LOW,367,Ajarakan Jewel,1,18%
EM0159_00_0,Ajarakan,103,RW000,Carving,-1,LOW,365,Ajarakan Ridge,1,13%
EM0159_00_0,Ajarakan,104,RW000,Carving,-1,LOW,366,Ajarakan Tail,1,11%
EM0159_00_0,Ajarakan,105,RW000,Carving,-1,LOW,368,Ajarakan Marrow,1,7%
EM0159_00_0,Ajarakan,110,RW008,Carving (Rotten Monster Carcass),-1,LOW,363,Ajarakan Scale,1,40%
EM0159_00_0,Ajarakan,111,RW008,Carving (Rotten Monster Carcass),-1,LOW,364,Ajarakan Shell,1,30%
EM0159_00_0,Ajarakan,112,RW008,Carving (Rotten Monster Carcass),-1,LOW,367,Ajarakan Jewel,1,30%
EM0159_00_0,Ajarakan,200,RW001,Carving (Severed Part),-1,LOW,366,Ajarakan Tail,1,88%
EM0159_00_0,Ajarakan,201,RW001,Carving (Severed Part),-1,LOW,368,Ajarakan Marrow,1,12%
EM0159_00_0,Ajarakan,210,RW012,Carving (Rotten Severed Part),-1,LOW,363,Ajarakan Scale,1,60%
EM0159_00_0,Ajarakan,211,RW012,Carving (Rotten Severed Part),-1,LOW,366,Ajarakan Tail,1,40%
EM0159_00_0,Ajarakan,220,RW005,Broken Part Rewards,0,LOW,365,Ajarakan Ridge,1,100%
EM0159_00_0,Ajarakan,400,RW006,Wound Destroyed Reward,-1,LOW,363,Ajarakan Scale,1,45%
EM0159_00_0,Ajarakan,401,RW006,Wound Destroyed Reward,-1,LOW,364,Ajarakan Shell,1,43%
EM0159_00_0,Ajarakan,402,RW006,Wound Destroyed Reward,-1,LOW,367,Ajarakan Jewel,1,12%
EM0159_00_0,Ajarakan,500,RW004,Target Rewards,-1,LOW,369,Ajarakan Certificate,1,8%
EM0159_00_0,Ajarakan,501,RW004,Target Rewards,-1,LOW,363,Ajarakan Scale,1,25%
EM0159_00_0,Ajarakan,502,RW004,Target Rewards,-1,LOW,364,Ajarakan Shell,1,25%
EM0159_00_0,Ajarakan,503,RW004,Target Rewards,-1,LOW,367,Ajarakan Jewel,1,15%
EM0159_00_0,Ajarakan,504,RW004,Target Rewards,-1,LOW,365,Ajarakan Ridge,1,11%
EM0159_00_0,Ajarakan,505,RW004,Target Rewards,-1,LOW,366,Ajarakan Tail,1,11%
EM0159_00_0,Ajarakan,506,RW004,Target Rewards,-1,LOW,368,Ajarakan Marrow,1,5%
EM0159_00_0,Ajarakan,100,RW000,Carving,-1,HIGH,,,,
EM0159_00_0,Ajarakan,101,RW000,Carving,-1,HIGH,,,,
EM0159_00_0,Ajarakan,102,RW000,Carving,-1,HIGH,,,,
EM0159_00_0,Ajarakan,103,RW000,Carving,-1,HIGH,,,,
EM0159_00_0,Ajarakan,104,RW000,Carving,-1,HIGH,,,,
EM0159_00_0,Ajarakan,105,RW000,Carving,-1,HIGH,,,,
EM0159_00_0,Ajarakan,110,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0159_00_0,Ajarakan,111,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0159_00_0,Ajarakan,112,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0159_00_0,Ajarakan,200,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0159_00_0,Ajarakan,201,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0159_00_0,Ajarakan,210,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0159_00_0,Ajarakan,211,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0159_00_0,Ajarakan,220,RW005,Broken Part Rewards,0,HIGH,,,,
EM0159_00_0,Ajarakan,221,RW005,Broken Part Rewards,0,HIGH,,,,
EM0159_00_0,Ajarakan,400,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0159_00_0,Ajarakan,401,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0159_00_0,Ajarakan,402,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0159_00_0,Ajarakan,500,RW004,Target Rewards,-1,HIGH,,,,
EM0159_00_0,Ajarakan,501,RW004,Target Rewards,-1,HIGH,,,,
EM0159_00_0,Ajarakan,502,RW004,Target Rewards,-1,HIGH,,,,
EM0159_00_0,Ajarakan,503,RW004,Target Rewards,-1,HIGH,,,,
EM0159_00_0,Ajarakan,504,RW004,Target Rewards,-1,HIGH,,,,
EM0159_00_0,Ajarakan,505,RW004,Target Rewards,-1,HIGH,,,,
EM0159_00_0,Ajarakan,506,RW004,Target Rewards,-1,HIGH,,,,
EM0159_00_0,Ajarakan,507,RW004,Target Rewards,-1,HIGH,,,,
EM0159_00_0,Ajarakan,600,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0159_00_0,Ajarakan,601,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0159_00_0,Ajarakan,602,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0160_00_0,Arkveld,100,RW000,Carving,-1,HIGH,,,,
EM0160_00_0,Arkveld,101,RW000,Carving,-1,HIGH,,,,
EM0160_00_0,Arkveld,102,RW000,Carving,-1,HIGH,,,,
EM0160_00_0,Arkveld,103,RW000,Carving,-1,HIGH,,,,
EM0160_00_0,Arkveld,104,RW000,Carving,-1,HIGH,,,,
EM0160_00_0,Arkveld,105,RW000,Carving,-1,HIGH,,,,
EM0160_00_0,Arkveld,110,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0160_00_0,Arkveld,111,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0160_00_0,Arkveld,112,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0160_00_0,Arkveld,200,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0160_00_0,Arkveld,201,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0160_00_0,Arkveld,210,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0160_00_0,Arkveld,211,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0160_00_0,Arkveld,220,RW005,Broken Part Rewards,0,HIGH,,,,
EM0160_00_0,Arkveld,230,RW005,Broken Part Rewards,2,HIGH,,,,
EM0160_00_0,Arkveld,240,RW005,Broken Part Rewards,3,HIGH,,,,
EM0160_00_0,Arkveld,400,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0160_00_0,Arkveld,401,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0160_00_0,Arkveld,402,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0160_00_0,Arkveld,500,RW004,Target Rewards,-1,HIGH,,,,
EM0160_00_0,Arkveld,501,RW004,Target Rewards,-1,HIGH,,,,
EM0160_00_0,Arkveld,502,RW004,Target Rewards,-1,HIGH,,,,
EM0160_00_0,Arkveld,503,RW004,Target Rewards,-1,HIGH,,,,
EM0160_00_0,Arkveld,504,RW004,Target Rewards,-1,HIGH,,,,
EM0160_00_0,Arkveld,505,RW004,Target Rewards,-1,HIGH,,,,
EM0160_00_0,Arkveld,506,RW004,Target Rewards,-1,HIGH,,,,
EM0160_00_0,Arkveld,507,RW004,Target Rewards,-1,HIGH,,,,
EM0160_00_0,Arkveld,600,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0160_00_0,Arkveld,601,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0160_50_0,Guardian Arkveld,100,RW000,Carving,-1,LOW,454,Guardian Scale,1,50%
EM0160_50_0,Guardian Arkveld,101,RW000,Carving,-1,LOW,664,Guardian Pelt,1,30%
EM0160_50_0,Guardian Arkveld,102,RW000,Carving,-1,LOW,607,Guardian Blood,1,20%
EM0160_50_0,Guardian Arkveld,110,RW008,Carving (Rotten Monster Carcass),-1,LOW,454,Guardian Scale,1,50%
EM0160_50_0,Guardian Arkveld,111,RW008,Carving (Rotten Monster Carcass),-1,LOW,664,Guardian Pelt,1,50%
EM0160_50_0,Guardian Arkveld,200,RW001,Carving (Severed Part),-1,LOW,607,Guardian Blood,1,100%
EM0160_50_0,Guardian Arkveld,210,RW012,Carving (Rotten Severed Part),-1,LOW,454,Guardian Scale,1,100%
EM0160_50_0,Guardian Arkveld,220,RW005,Broken Part Rewards,0,LOW,454,Guardian Scale,1,100%
EM0160_50_0,Guardian Arkveld,230,RW005,Broken Part Rewards,2,LOW,664,Guardian Pelt,1,100%
EM0160_50_0,Guardian Arkveld,240,RW005,Broken Part Rewards,3,LOW,664,Guardian Pelt,1,100%
EM0160_50_0,Guardian Arkveld,400,RW006,Wound Destroyed Reward,-1,LOW,454,Guardian Scale,1,45%
EM0160_50_0,Guardian Arkveld,401,RW006,Wound Destroyed Reward,-1,LOW,664,Guardian Pelt,1,43%
EM0160_50_0,Guardian Arkveld,402,RW006,Wound Destroyed Reward,-1,LOW,607,Guardian Blood,1,12%
EM0160_50_0,Guardian Arkveld,500,RW004,Target Rewards,-1,LOW,454,Guardian Scale,1,20%
EM0160_50_0,Guardian Arkveld,501,RW004,Target Rewards,-1,LOW,664,Guardian Pelt,1,20%
EM0160_50_0,Guardian Arkveld,502,RW004,Target Rewards,-1,LOW,607,Guardian Blood,1,10%
EM0160_50_0,Guardian Arkveld,503,RW004,Target Rewards,-1,LOW,439,Nourishing Extract,1,30%
EM0160_50_0,Guardian Arkveld,504,RW004,Target Rewards,-1,LOW,588,Tough Guardian Bone,1,20%
EM0161_00_0,Hirabami,100,RW000,Carving,-1,LOW,353,Hirabami Scale,1,35%
EM0161_00_0,Hirabami,101,RW000,Carving,-1,LOW,354,Hirabami Hide,1,30%
EM0161_00_0,Hirabami,102,RW000,Carving,-1,LOW,355,Hirabami Webbing,1,20%
EM0161_00_0,Hirabami,103,RW000,Carving,-1,LOW,356,Hirabami Tail Claw,1,15%
EM0161_00_0,Hirabami,110,RW008,Carving (Rotten Monster Carcass),-1,LOW,353,Hirabami Scale,1,40%
EM0161_00_0,Hirabami,111,RW008,Carving (Rotten Monster Carcass),-1,LOW,354,Hirabami Hide,1,30%
EM0161_00_0,Hirabami,112,RW008,Carving (Rotten Monster Carcass),-1,LOW,599,Frost Sac,1,30%
EM0161_00_0,Hirabami,220,RW005,Broken Part Rewards,0,LOW,355,Hirabami Webbing,1,100%
EM0161_00_0,Hirabami,230,RW005,Broken Part Rewards,1,LOW,356,Hirabami Tail Claw,1,100%
EM0161_00_0,Hirabami,240,RW005,Broken Part Rewards,2,LOW,356,Hirabami Tail Claw,1,100%
EM0161_00_0,Hirabami,400,RW006,Wound Destroyed Reward,-1,LOW,353,Hirabami Scale,1,45%
EM0161_00_0,Hirabami,401,RW006,Wound Destroyed Reward,-1,LOW,354,Hirabami Hide,1,43%
EM0161_00_0,Hirabami,402,RW006,Wound Destroyed Reward,-1,LOW,355,Hirabami Webbing,1,12%
EM0161_00_0,Hirabami,500,RW004,Target Rewards,-1,LOW,357,Hirabami Certificate,1,8%
EM0161_00_0,Hirabami,501,RW004,Target Rewards,-1,LOW,353,Hirabami Scale,1,22%
EM0161_00_0,Hirabami,502,RW004,Target Rewards,-1,LOW,354,Hirabami Hide,1,22%
EM0161_00_0,Hirabami,503,RW004,Target Rewards,-1,LOW,355,Hirabami Webbing,1,15%
EM0161_00_0,Hirabami,504,RW004,Target Rewards,-1,LOW,356,Hirabami Tail Claw,1,10%
EM0161_00_0,Hirabami,505,RW004,Target Rewards,-1,LOW,599,Frost Sac,1,23%
EM0161_00_0,Hirabami,100,RW000,Carving,-1,HIGH,,,,
EM0161_00_0,Hirabami,101,RW000,Carving,-1,HIGH,,,,
EM0161_00_0,Hirabami,102,RW000,Carving,-1,HIGH,,,,
EM0161_00_0,Hirabami,103,RW000,Carving,-1,HIGH,,,,
EM0161_00_0,Hirabami,104,RW000,Carving,-1,HIGH,,,,
EM0161_00_0,Hirabami,110,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0161_00_0,Hirabami,111,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0161_00_0,Hirabami,112,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0161_00_0,Hirabami,200,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0161_00_0,Hirabami,201,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0161_00_0,Hirabami,210,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0161_00_0,Hirabami,211,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0161_00_0,Hirabami,220,RW005,Broken Part Rewards,0,HIGH,,,,
EM0161_00_0,Hirabami,221,RW005,Broken Part Rewards,0,HIGH,,,,
EM0161_00_0,Hirabami,230,RW005,Broken Part Rewards,1,HIGH,,,,
EM0161_00_0,Hirabami,231,RW005,Broken Part Rewards,1,HIGH,,,,
EM0161_00_0,Hirabami,240,RW005,Broken Part Rewards,2,HIGH,,,,
EM0161_00_0,Hirabami,241,RW005,Broken Part Rewards,2,HIGH,,,,
EM0161_00_0,Hirabami,400,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0161_00_0,Hirabami,401,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0161_00_0,Hirabami,402,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0161_00_0,Hirabami,500,RW004,Target Rewards,-1,HIGH,,,,
EM0161_00_0,Hirabami,501,RW004,Target Rewards,-1,HIGH,,,,
EM0161_00_0,Hirabami,502,RW004,Target Rewards,-1,HIGH,,,,
EM0161_00_0,Hirabami,503,RW004,Target Rewards,-1,HIGH,,,,
EM0161_00_0,Hirabami,504,RW004,Target Rewards,-1,HIGH,,,,
EM0161_00_0,Hirabami,505,RW004,Target Rewards,-1,HIGH,,,,
EM0161_00_0,Hirabami,506,RW004,Target Rewards,-1,HIGH,,,,
EM0161_00_0,Hirabami,600,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0161_00_0,Hirabami,601,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0162_00_0,Jin Dahaad,100,RW000,Carving,-1,LOW,583,Icium,1,60%
EM0162_00_0,Jin Dahaad,101,RW000,Carving,-1,LOW,599,Frost Sac,1,40%
EM0162_00_0,Jin Dahaad,110,RW008,Carving (Rotten Monster Carcass),-1,LOW,583,Icium,1,100%
EM0162_00_0,Jin Dahaad,200,RW001,Carving (Severed Part),-1,LOW,599,Frost Sac,1,100%
EM0162_00_0,Jin Dahaad,210,RW012,Carving (Rotten Severed Part),-1,LOW,599,Frost Sac,1,100%
EM0162_00_0,Jin Dahaad,220,RW005,Broken Part Rewards,1,LOW,583,Icium,2,100%
EM0162_00_0,Jin Dahaad,230,RW005,Broken Part Rewards,2,LOW,583,Icium,1,100%
EM0162_00_0,Jin Dahaad,240,RW005,Broken Part Rewards,3,LOW,583,Icium,1,100%
EM0162_00_0,Jin Dahaad,250,RW005,Broken Part Rewards,4,LOW,583,Icium,1,100%
EM0162_00_0,Jin Dahaad,260,RW005,Broken Part Rewards,5,LOW,583,Icium,1,100%
EM0162_00_0,Jin Dahaad,270,RW005,Broken Part Rewards,6,LOW,583,Icium,1,100%
EM0162_00_0,Jin Dahaad,280,RW005,Broken Part Rewards,7,LOW,583,Icium,2,100%
EM0162_00_0,Jin Dahaad,290,RW005,Broken Part Rewards,8,LOW,599,Frost Sac,1,100%
EM0162_00_0,Jin Dahaad,400,RW006,Wound Destroyed Reward,-1,LOW,583,Icium,1,100%
EM0162_00_0,Jin Dahaad,500,RW004,Target Rewards,-1,LOW,623,Armor Sphere+,1,8%
EM0162_00_0,Jin Dahaad,501,RW004,Target Rewards,-1,LOW,583,Icium,1,22%
EM0162_00_0,Jin Dahaad,502,RW004,Target Rewards,-1,LOW,599,Frost Sac,1,22%
EM0162_00_0,Jin Dahaad,503,RW004,Target Rewards,-1,LOW,54,Machalite Ore,2,15%
EM0162_00_0,Jin Dahaad,504,RW004,Target Rewards,-1,LOW,55,Dragonite Ore,1,23%
EM0162_00_0,Jin Dahaad,505,RW004,Target Rewards,-1,LOW,59,Sturdy Bone,2,10%
EM0162_00_0,Jin Dahaad,100,RW000,Carving,-1,HIGH,,,,
EM0162_00_0,Jin Dahaad,101,RW000,Carving,-1,HIGH,,,,
EM0162_00_0,Jin Dahaad,102,RW000,Carving,-1,HIGH,,,,
EM0162_00_0,Jin Dahaad,103,RW000,Carving,-1,HIGH,,,,
EM0162_00_0,Jin Dahaad,104,RW000,Carving,-1,HIGH,,,,
EM0162_00_0,Jin Dahaad,105,RW000,Carving,-1,HIGH,,,,
EM0162_00_0,Jin Dahaad,110,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0162_00_0,Jin Dahaad,111,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0162_00_0,Jin Dahaad,112,RW008,Carving (Rotten Monster Carcass),-1,HIGH,,,,
EM0162_00_0,Jin Dahaad,200,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0162_00_0,Jin Dahaad,201,RW001,Carving (Severed Part),-1,HIGH,,,,
EM0162_00_0,Jin Dahaad,210,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0162_00_0,Jin Dahaad,211,RW012,Carving (Rotten Severed Part),-1,HIGH,,,,
EM0162_00_0,Jin Dahaad,220,RW005,Broken Part Rewards,1,HIGH,,,,
EM0162_00_0,Jin Dahaad,221,RW005,Broken Part Rewards,1,HIGH,,,,
EM0162_00_0,Jin Dahaad,230,RW005,Broken Part Rewards,2,HIGH,,,,
EM0162_00_0,Jin Dahaad,231,RW005,Broken Part Rewards,2,HIGH,,,,
EM0162_00_0,Jin Dahaad,240,RW005,Broken Part Rewards,3,HIGH,,,,
EM0162_00_0,Jin Dahaad,241,RW005,Broken Part Rewards,3,HIGH,,,,
EM0162_00_0,Jin Dahaad,250,RW005,Broken Part Rewards,4,HIGH,,,,
EM0162_00_0,Jin Dahaad,251,RW005,Broken Part Rewards,4,HIGH,,,,
EM0162_00_0,Jin Dahaad,260,RW005,Broken Part Rewards,5,HIGH,,,,
EM0162_00_0,Jin Dahaad,261,RW005,Broken Part Rewards,5,HIGH,,,,
EM0162_00_0,Jin Dahaad,270,RW005,Broken Part Rewards,6,HIGH,,,,
EM0162_00_0,Jin Dahaad,271,RW005,Broken Part Rewards,6,HIGH,,,,
EM0162_00_0,Jin Dahaad,280,RW005,Broken Part Rewards,7,HIGH,,,,
EM0162_00_0,Jin Dahaad,281,RW005,Broken Part Rewards,7,HIGH,,,,
EM0162_00_0,Jin Dahaad,290,RW005,Broken Part Rewards,8,HIGH,,,,
EM0162_00_0,Jin Dahaad,291,RW005,Broken Part Rewards,8,HIGH,,,,
EM0162_00_0,Jin Dahaad,400,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0162_00_0,Jin Dahaad,401,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0162_00_0,Jin Dahaad,402,RW006,Wound Destroyed Reward,-1,HIGH,,,,
EM0162_00_0,Jin Dahaad,500,RW004,Target Rewards,-1,HIGH,,,,
EM0162_00_0,Jin Dahaad,501,RW004,Target Rewards,-1,HIGH,,,,
EM0162_00_0,Jin Dahaad,502,RW004,Target Rewards,-1,HIGH,,,,
EM0162_00_0,Jin Dahaad,503,RW004,Target Rewards,-1,HIGH,,,,
EM0162_00_0,Jin Dahaad,504,RW004,Target Rewards,-1,HIGH,,,,
EM0162_00_0,Jin Dahaad,505,RW004,Target Rewards,-1,HIGH,,,,
EM0162_00_0,Jin Dahaad,506,RW004,Target Rewards,-1,HIGH,,,,
EM0162_00_0,Jin Dahaad,507,RW004,Target Rewards,-1,HIGH,,,,
EM0162_00_0,Jin Dahaad,600,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0162_00_0,Jin Dahaad,601,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0162_00_0,Jin Dahaad,602,RW015,Tempered Wound Destroyed Reward,-1,HIGH,,,,
EM0163_00_0,Xu Wu,100,RW000,Carving,-1,LOW,440,Xu Wu Hide,1,28%
EM0163_00_0,Xu Wu,101,RW000,Carving,-1,LOW,441,Golden Corneum,1,23%
EM0163_00_0,Xu Wu,102,RW000,Carving,-1,LOW,443,Xu Wu Claw,1,18%
EM0163_00_0,Xu Wu,103,RW000,Carving,-1,LOW,444,Xu Wu Fang,1,13%
EM0163_00_0,Xu Wu,104,RW000,Carving,-1,LOW,442,Xu Wu Tentacle,1,11%
EM0163_00_0,Xu Wu,105,RW000,Carving,-1,LOW,445,Xu Wu Cerebrospinal Fluid,1,7%
EM0163_00_0,Xu Wu,110,RW008,Carving (Rotten Monster Carcass),-1,LOW,440,Xu Wu Hide,1,60%
EM0163_00_0,Xu Wu,111,RW008,Carving (Rotten Monster Carcass),-1,LOW,441,Golden Corneum,1,40%
EM0163_00_0,Xu Wu,200,RW001,Carving (Severed Part),-1,LOW,442,Xu Wu Tentacle,1,93%
EM0163_00_0,Xu Wu,201,RW001,Carving (Severed Part),-1,LOW,445,Xu Wu Cerebrospinal Fluid,1,7%
EM0163_00_0,Xu Wu,210,RW012,Carving (Rotten Severed Part),-1,LOW,440,Xu Wu Hide,1,60%
EM0163_00_0,Xu Wu,211,RW012,Carving (Rotten Severed Part),-1,LOW,442,Xu Wu Tentacle,1,40%
EM0163_00_0,Xu Wu,220,RW005,Broken Part Rewards,0,LOW,441,Golden Corneum,1,88%
EM0163_00_0,Xu Wu,221,RW005,Broken Part Rewards,0,LOW,445,Xu Wu Cerebrospinal Fluid,1,12%
EM0163_00_0,Xu Wu,230,RW005,Broken Part Rewards,1,LOW,444,Xu Wu Fang,1,100%
EM0163_00_0,Xu Wu,240,RW005,Broken Part Rewards,2,LOW,443,Xu Wu Claw,1,100%
EM0163_00_0,Xu Wu,250,RW005,Broken Part Rewards,3,LOW,443,Xu Wu Claw,1,100%
EM0163_00_0,Xu Wu,400,RW006,Wound Destroyed Reward,-1,LOW,440,Xu Wu Hide,1,50%
EM0163_00_0,Xu Wu,401,RW006,Wound Destroyed Reward,-1,LOW,441,Golden Corneum,1,50%
EM0163_00_0,Xu Wu,500,RW004,Target Rewards,-1,LOW,446,Xu Wu Certificate,1,8%
EM0163_00_0,Xu Wu,501,RW004,Target Rewards,-1,LOW,440,Xu Wu Hide,1,25%
EM0163_00_0,Xu Wu,502,RW004,Target Rewards,-1,LOW,441,Golden Corneum,1,25%
EM0163_00_0,Xu Wu,503,RW004,Target Rewards,-1,LOW,443,Xu Wu Claw,1,15%
EM0163_00_0,Xu Wu,504,RW004,Target Rewards,-1,LOW,442,Xu Wu Tentacle,1,11%
EM0163_00_0,Xu Wu,505,RW004,Target Rewards,-1,LOW,444,Xu Wu Fang,1,11%
EM0163_00_0,Xu Wu,506,RW004,Target Rewards,-1,LOW,445,Xu Wu Cerebrospinal Fluid,1,5%
EM0163_00_0,Xu Wu,100,RW000,Carving,-1,HIGH,,,,
